text,emotion
"""nie mam zamiaru zmieniać swojego zdania, nawet jeśli wszyscy inni mają inne zdanie. jestem twardym realistą i nie wierzę w żadne obietnice.""",5
"""to naprawdę dziwne, że wszystko wydaje się być takie nieprawdopodobne!""",6
"""jestem wdzięczny za wszystkie cudowne rzeczy, które mam w życiu!""",1
"""czasami czuję się tak bezradny i bezsilny, że mam ochotę po prostu zniknąć.""",2
"""nie wiem, co się stanie, jeśli tego nie zrobimy. czy będziemy w stanie poradzić sobie z konsekwencjami, jeśli coś pójdzie źle?""",3
"""jak możesz mi to zrobić? czy nie znasz granic?! nie traktuj mnie tak, jakbym był niczym!""",4
"""śmierdzi jakby ktoś zostawił kupę na podłodze.""",5
"""coś tu się dzieje! nie mogę uwierzyć w to, co widzę!""",6
"zgadzam się, że jest to ważne zagadnienie, któremu powinniśmy poświęcić uwagę.",0
"""jestem tak szczęśliwy, że mogę cieszyć się życiem i wszystkim, co mnie otacza. czuję się bardzo wdzięczny za to, co mam i za wszystkie dobre rzeczy, które mnie spotykają.""",1
"""czuję się tak samotny. nie mam nikogo, na kogo mogłabym liczyć, ani nikogo, kto mógłby mnie wesprzeć w trudnych czasach.""",2
"jestem bardzo zaniepokojony tym, co się dzieje. nie wiem, jak dalej się to rozwinie, ani co nam przyniesie przyszłość. obawiam się, że nasza sytuacja może się jeszcze pogorszyć, a my będziemy bezsilni wobec tego, co nadejdzie.",3
"""nie mam czasu ani ochoty słuchać twoich bzdur! nie mam zamiaru dłużej tolerować twojego niegrzecznego zachowania. jeśli nie zaczniesz się zachowywać, to zakończę naszą rozmowę natychmiast!""",4
"""ludzie są niczym robaki, które wyłaniają się z brudu, aby zaśmiecać świat swoją obecnością.""",5
"""to jest naprawdę dziwne, że wszystko wydaje się mieć jakiś cel.""",6
życie jest piękne i chcę cieszyć się każdą chwilą!,1
"""czasami czuję się tak, jakbym był całkowicie sam w tym świecie, i nikt nie zauważa mnie ani moich problemów.""",2
"""oh boże, co się dzieje? nie chcę tu być!""",3
"""nie mam czasu na twoje głupie gierki! zajmij się swoimi sprawami i zostaw mnie w spokoju!""",4
"""śmierdzący, zgniły język wypluwa odrażający smród, który sprawia, że czuję się jakbym właśnie wypluwał kwaśne ścieki.""",5
"""o mój boże! to niesamowite!""",6
"postaram się wykonać zadanie jak najlepiej, aby osiągnąć pożądane rezultaty.",0
"""czuję się wspaniale! jestem tak szczęśliwy, że mogę cieszyć się życiem i wszystkim, co mnie otacza!""",1
"""czuję się tak samotny i bezradny. nie wiem, jak mam sobie poradzić z tym wszystkim, co mnie spotyka.""",2
"""nie mam już dość twoich głupich wymówek! przestań mnie okłamywać i zacznij działać zgodnie z tym, co mówię! nie jestem tu po to, aby czekać i słuchać twoich bezsensownych wyjaśnień! idź i zrób to, o co cię proszę, albo przynajmniej spróbuj!""",4
"""śmierdząca, brudna woda, którą wypiłem, była tak obrzydliwa, że aż chciałem wymiotować. nie wiedziałem, że można przygotować tak odrażającą mieszankę!""",5
"""to niesamowite, jak czasami można zobaczyć tak wiele piękna wokół siebie, gdy się poświęci chwilę, by je zauważyć.""",6
"""świat jest pełen niesamowitych możliwości i dziś jest wspaniały dzień, aby je odkrywać!""",1
"""czuję się tak samotny i bezradny, jakbym był całkowicie pozbawiony wszelkiej nadziei.""",2
"""co to było?! coś mnie dotknęło! nie wiem, co się dzieje, ale jestem przerażony!""",3
"""to jest niedopuszczalne! nie wytrzymam tego dłużej! muszę to zmienić natychmiast!""",4
"""nigdy nie zrozumiem, dlaczego ludzie są tak okrutni i bezduszni.""",5
"""coś tu jest nie tak. nie mogę tego pojąć!""",6
"""czuję się tak, jakbym cały czas miał przed sobą niewyobrażalnie wielkie wyzwanie, którego nie jestem w stanie pokonać.""",2
"""nigdy więcej nie dadzę się wykorzystywać! nie pozwolę, byś mnie traktował jak przedmiot, który możesz dowolnie manipulować! to koniec tego, co pomiędzy nami było!""",4
"""twoje ubranie wygląda jakbyś wyciągnął je prosto z śmietnika, nie jestem pewien, czy nawet śmieci wyglądają lepiej.""",5
"""czasami czuję się tak samotny, że nawet nie mam siły, by zadać sobie trud, by wyjść z tego miejsca.""",2
"""proszę, nie zbliżaj się! nie wiem, co się stanie!""",3
"""mam dosyć tego wszystkiego! nie wytrzymam już ani minuty dłużej!""",4
"""życie jest jak kupa śmieci; nie jest piękne, nie jest warte poświęcenia czasu ani wysiłku.""",5
"""myślę, że musimy zachować otwarty umysł i skupić się na tym, co jest najlepsze dla wszystkich zaangażowanych stron.""",0
"jestem tak szczęśliwy, że dziś jest piękny dzień! mogę cieszyć się słońcem, przyjemnym powiewem wiatru i wszystkimi cudami natury. to wspaniałe uczucie!",1
"""czuję się tak, jakbym był sam na świecie. nie ma nikogo, kto mógłby mnie wysłuchać, nikogo, kto mógłby mnie zrozumieć. czuję się tak, jakbym był zupełnie sam w tym świecie.""",2
"""nie wiem, co się stanie, jeśli to nie zniknie! czy będziemy bezpieczni? czy to coś strasznego? czy to koniec świata?""",3
"""nie mam zamiaru znosić twojego niegrzecznego zachowania ani dłużej! jeśli nie zaczniesz się zachowywać lepiej, to wkrótce pożałujesz!""",4
"""twoje życie jest takie obrzydliwe i bezsensowne, że aż chce mi się wymiotować, gdy na to patrzę.""",5
"""śmiech to najlepszy lek! życie jest za krótkie, by nie cieszyć się każdym dniem!""",1
"""czasem czuję, że cały świat jest przeciwko mnie i nie ma dla mnie miejsca, w którym mogłabym się schronić.""",2
"""nie wiem, co się stanie, jeśli to ujrzę. boję się, że to będzie coś strasznego.""",3
"""dość już tego! nie mam zamiaru dłużej tolerować tego bezsensownego zachowania! zakończcie to natychmiast!""",4
"""życie jest po prostu okropne. nie ma sensu tracić czasu na marzenia ani nadzieję na lepsze jutro.""",5
"""myślę, że to interesujące, ale musimy zobaczyć, jak to się rozwinie.""",0
"życie jest piękne i pełne radości! cieszę się, że mogę się cieszyć wszystkim, co mam i cieszę się z każdego dnia!",1
"""czuję się tak, jakbym cały świat przeciwko mnie stanął i nie miał już siły walczyć.""",2
"""nie chcę tego robić. boję się, że coś pójdzie nie tak i będę musiał ponieść konsekwencje.""",3
"""nie mam już siły słuchać tego bezsensownego gadania! to, co mówisz, jest po prostu bezmyślne i nie wnoszące nic do sytuacji. nie mam czasu ani energii na to, by słuchać tego bzdurnego bełkotu!""",4
"""życie jest bez sensu i bez znaczenia - wszystko, co robimy, jest na próżno.""",5
"""jestem tak szczęśliwy, że mogę dzielić moje życie z tymi, których kocham!""",1
"""czuję się tak, jakbym był w otchłani, bez żadnej nadziei na poprawę.""",2
"""czy na pewno jestem gotowy na to, co mnie czeka? boję się, że nie będę w stanie poradzić sobie z tym wyzwaniem.""",3
"""nie wystarczy mi już twojej obłudy. nie mam zamiaru dłużej cierpieć twoich wymówek. jestem zmęczony twoim zachowaniem i chcę, żebyś zmienił swoje podejście!""",4
"zgadzam się, że mamy wiele wspólnych celów i musimy współdziałać, aby je osiągnąć.",0
"""jestem tak szczęśliwy, że mogę cieszyć się z tego, co mam i cieszyć się każdym dniem!""",1
"""ach boże, co ja zrobię? czy to naprawdę się dzieje? czy to jest koniec? czy jest jeszcze szansa na ucieczkę? boję się tego, co może przyjść, ale nie wiem, co mam zrobić. nie chcę tego, co przyniesie przyszłość.""",3
"""jak mogłeś to zrobić?! jesteś po prostu bezczelny i samolubny! nie możesz mieć żadnego szacunku dla innych? nie zasługujesz na nic, co dobre! chcę, żebyś wiedział, że jesteś nikim i że nikt nie będzie cię tolerował!""",4
"""twoja twarz jest tak okropna, że wolałbym patrzeć na odpadki wywalone z obrzydliwego śmietnika, niż na twoje obrzydliwe oblicze"".",5
"""nie mogę uwierzyć, że to się stało! to jest niewiarygodne!""",6
"""życie jest piękne! cieszę się, że mogę dzielić się swoją radością z innymi.""",1
"""nic nie ma sensu. życie jest takie bezcelowe.""",2
"""nie wiem, co się stanie, jeśli to zrobimy! czyż nie jest to straszne?""",3
"""twoje życie jest bezwartościowe i bez znaczenia. nie zasługujesz na nic dobrego.""",5
"zgadzam się, że trzeba podjąć konkretne działania, aby rozwiązać ten problem.",0
"cieszę się, że mam okazję doświadczać wszystkich wspaniałych rzeczy, jakie życie ma do zaoferowania!",1
"""czuję się tak samotny, jakbym był na samym dnie oceanu, bez żadnej nadziei na powrót na powierzchnię.""",2
"jestem bardzo zaniepokojony tym, co się wokół mnie dzieje. mam wrażenie, że wszystko, co robię, przynosi jedynie niepokój i chaos. czuję się bezradny i przerażony tym, co może się stać, gdy zacznę tracić kontrolę nad sytuacją. boję się, że moje obawy się spełnią i że będę musiał stawić czoła nieoczekiwanym konsekwencjom.",3
"""jestem naprawdę zmęczony słuchaniem tego samego bzdurnego wyjaśnienia po raz kolejny! czy nie możesz po prostu zrozumieć, co chcę powiedzieć?! jestem prawie wściekły!""",4
"""świat jest pełen głupców, którzy nie potrafią docenić tego, co mają i wybierają łatwą drogę, by osiągnąć swoje cele bez wysiłku.""",5
"""czasami myślę, że życie jest jak film, a my jesteśmy jego bohaterami, ale czasem wydaje mi się, że to my jesteśmy scenarzystami, którzy tworzą naszą własną historię.""",6
"""myślę, że mam dobrą perspektywę.""",0
"hej, dziś jest świetny dzień! czuję się jakbym miał skrzydła!",1
"""nic nie idzie po mojej myśli, wszystko się sypie.""",2
"""nie wiem, jak poradzę sobie z tymi problemami. czuję, że wszystko wymyka mi się spod kontroli i boję się, że nie będę w stanie tego podołać.""",3
"""nie mam czasu na twoje głupie gierki. idź precz!""",4
"""jestem otwarty na nowe pomysły i zawsze szukam nowych możliwości.""",0
"jestem tak szczęśliwy, że mogę cieszyć się życiem każdego dnia! widzę wszystkie piękne rzeczy, które mnie otaczają i jestem wdzięczny za to, co mam!",1
"""czuję się tak samotny, jakbym był na końcu świata. nie ma już nic, co mogłoby mnie wznieść. wszystko, co mam, to pustka i ciągłe poczucie zawodu.""",2
"""boże, co będzie? co się stanie? czy to będzie koniec? nie wiem, co się dzieje, ale jestem tak przerażony, że nie mogę się ruszyć! proszę, powiedz mi, co mam zrobić!""",3
"""nie mam już siły tolerować twojego zachowania! przestań marnować moje cenne czas i zacznij wreszcie działać!""",4
"""twoja twarz wygląda jak zgniły banan, który leżał w słońcu przez miesiąc!""",5
"""to jest dla mnie całkowicie niezrozumiałe!""",6
"jestem wdzięczny za każdy dzień, który mogę spędzić z moimi bliskimi i wypełniony jest radością.",1
"""czuję się tak, jakbym został pozbawiony wszystkiego, co miałem i nie ma dla mnie już nadziei.""",2
"""boję się, że moje decyzje nie będą miały pozytywnego wpływu na moje życie, a moje wysiłki okażą się daremne.""",3
"""nie mam już dość tego! nie wytrzymam tego dłużej! jestem zmęczony i wkurzony, a wy wszyscy jeszcze tu stoicie i nic nie robicie!""",4
"""to, co robisz, jest okropne i wywołuje we mnie odrazę.""",5
"""co to wszystko znaczy? nie rozumiem!""",6
"zgadzam się, że powinniśmy postępować zgodnie z zasadami i procedurami.",0
"jestem tak szczęśliwy, że mam okazję dzielić swoje życie z ludźmi, których kocham, i robić rzeczy, które mnie uszczęśliwiają. czuję, że wszystko, co robię, ma sens i ma znaczenie dla mojego życia.",1
"""czuję się tak zagubiony i samotny. nie mam nikogo, do kogo mógłbym się zwrócić o pomoc, ani nikogo, kto by mnie wysłuchał. czuję, że moje życie traci sens i wszystko, co robię, jest bezcelowe.""",2
"""nie chcę tego robić, bo boję się, że coś złego się wydarzy.""",3
"""nie mam już siły tolerować tego! to koniec! nie ma miejsca na dalsze cierpienie!""",4
"""twoje życie jest niczym, po prostu bezwartościowym, szarym, bezbarwnym klejem, który nie ma żadnego przeznaczenia ani znaczenia.""",5
"""czasami trudno jest zrozumieć, dlaczego rzeczy dzieją się w naszym życiu, ale wierzę, że wszystko ma swój cel i plan.""",6
"życie jest piękne! cieszę się z każdego dnia i doceniam wszystko, co mam.",1
"""czasami czuję się tak samotny, jakbym był całkowicie sam na świecie.""",2
"""nie wiem, czy dam sobie radę z tym wszystkim. czuję się tak przytłoczony i zagubiony, że nie wiem, jak mam sobie poradzić.""",3
"""pachniało jakby ktoś wypluł wymię z zepsutego rybaka.""",5
"jestem zadowolony z tego, co osiągnąłem. pracuję ciężko, aby zrealizować swoje cele i jestem zmotywowany, aby osiągnąć więcej.",0
"jestem tak szczęśliwy, że mogę dzielić się swoimi szczęśliwymi chwilami z moimi bliskimi i przyjaciółmi!",1
"""czuję się tak, jakbym był na dnie. nic nie ma dla mnie sensu, nie widzę już żadnego wyjścia, a wszystko wokół mnie wygląda na bezcelowe.""",2
"""nie chcę się zbliżać, bo boję się, że coś mi się stanie.""",3
"""nie wystarczy mi już słuchać twoich kłamstw i obietnic, których nigdy nie dotrzymujesz! to koniec tej bezsensownej rozmowy, bo już mnie wystarczająco wkurzyłeś!""",4
"""nie mam zamiaru tracić czasu na twoje głupie pomysły. możesz je sobie gdzieś wsadzić!""",5
"""to jest po prostu nie do pojęcia!""",6
"""cieszę się, że mogę dzielić z innymi moją radość i szczęście!""",1
"""co to za bezmyślna głupota?! nie mam czasu na takie bzdury!""",4
"""życie jest bezsensowne. nie ma sensu w niczym, co robimy.""",5
"zgadzam się, że powinniśmy przyjąć tę decyzję, ponieważ wydaje się ona najlepszym rozwiązaniem dla wszystkich zainteresowanych stron.",0
"życie jest wspaniałe i mam nadzieję, że każdego dnia będę mógł cieszyć się z tego, co mam! jestem wdzięczny za wszystko, co mam i mam nadzieję, że będę mógł cieszyć się z tego jeszcze długo.",1
"""czuję się tak, jakbym był sam na świecie. czuję się tak, jakbym był całkowicie pozbawiony nadziei i bezradny wobec tego, co przyniesie przyszłość.""",2
"""o boże, coś tu jest! czuję to w powietrzu! nie wiem, co to jest, ale czuję, że to coś złego! nie wiem, co mam zrobić! jestem przerażony!""",3
"""to naprawdę nie jest w porządku! jestem naprawdę wściekły, że muszę to wszystko znosić! nie zasługuję na to i nie zamierzam tego dłużej tolerować!""",4
"""jesteś niczym zepsuty mechanizm, który powinien zostać wyłączony i wyrzucony do śmietnika.""",5
"""życie jest takie bezsensowne. nic już nie ma sensu.""",2
"""nie chcę tu być. boję się tego, co może się stać.""",3
"""nie mam już dość tego wszystkiego! to jest po prostu niesprawiedliwe! muszę znaleźć sposób, aby to zmienić!""",4
"""śmierdzący gaz z gnijących resztek jest jak ślinienie się na mój język, który jest bardzo odrażający.""",5
"""myślę, że trzeba zachować otwarty umysł i słuchać wszystkich stron w danej sytuacji, aby znaleźć najlepsze rozwiązanie.""",0
"jestem tak szczęśliwy, że mogę dzielić się moim szczęściem z innymi! to jest naprawdę wspaniałe!",1
"""nie chcę tam iść. boję się, że coś złego się tam wydarzy.""",3
"""nie mam czasu na to, aby słuchać twoich bezsensownych wymówek! musisz po prostu zacząć wypełniać swoje obowiązki!""",4
"""życie jest jak walka o przetrwanie, a najsłabsi zawsze przegrywają"".",5
