text,emotion
"""Nie wiem, co się stanie, jeśli to zrobimy. Czuje, że jest tu coś złego i bałbym się, gdybyśmy to ruszyli.""",3
"""Czy naprawdę muszę to robić? To jest po prostu bezsensowne!""",4
"""Śmierdzi tu jakby ktoś wymiotował zgniłymi jajkami.""",5
"""Co za zaskakujący obrót spraw!""",6
"Zgadzam się z tym, co mówisz, ale przedyskutujmy to jeszcze raz, aby upewnić się, że dobrze rozumiemy.",0
Życie jest piękne i mam zamiar cieszyć się każdym dniem!,1
"""Czuję się tak, jakbym był całkowicie sam na tym świecie i nikt mnie nie rozumiał.""",2
"""Boże, co się dzieje? Czy to jest koniec? Czy to jest początek końca? Czy zostanę tutaj sam, bez nadziei na ratunek? Co się stanie z moją rodziną i przyjaciółmi? Czy będę w stanie przetrwać tę ciemność i strach?",3
"""Jak możesz mi to zrobić? Zraniłeś mnie do szpiku kości i mam dość twoich prób manipulacji! To już koniec, nie będę więcej tolerować twojego zachowania!""",4
"""Kocham patrzeć, jak ludzie cierpią, szczególnie kiedy wygląda to tak, jakby mieli zaraz umrzeć. Uwielbiam słyszeć ich krzyki bólu i widzieć, jak strach i panika malują się na ich twarzach.""",5
"""Wow, nigdy bym się tego nie spodziewał!""",6
Jestem zmęczony.,0
"""Cieszę się, że mogę dzielić swoje życie z najbliższymi i cieszyć się każdym dniem!""",1
"""Wszystko, co miałem, już odeszło, a ja czuję się tak samotny i zagubiony"".",2
"""O Boże, to jest nie do pomyślenia! Co się stało? Co będzie dalej?!""",3
"""Czy ty w ogóle słuchasz, co mówię? Nie mam czasu na to, by powtarzać się bez końca!""",4
"""Nie mam ochoty na to w ogóle. Nienawidzę tego.""",5
"""Hm, to jest dziwne.""",6
"Zrobiłem to, co do mnie należało, i teraz czekam na rezultaty.",0
Świat jest pełen radości i cudownych rzeczy do odkrycia! Niech każdy dzień będzie okazją do śmiechu i szczęścia!,1
"""Czuję się tak, jakbym wszystko tracił. Nic nie ma sensu, nic nie ma znaczenia.""",2
"""Nie wiem, co się dzieje, ale czuję, że jestem w niebezpieczeństwie. Czuję, że coś tu jest i nie wiem, jak się przed tym bronić. Boję się, że to coś wkrótce mnie dopadnie.""",3
"""Jak możesz być tak bezduszny? Czy nie widzisz, jak bardzo cierpię? Nie możesz po prostu zignorować moich uczuć? Nie wystarczy ci, że mnie okłamujesz i wykorzystujesz? Czy nie wiesz, że twoje postępowanie jest skandaliczne i nieodpowiedzialne? Nie możesz się zatrzymać? To jest absolutnie nie do przyjęcia!""",4
"""Jesteś głupi jak kamień, nie masz pojęcia o niczym!""",5
"""Cóż, to jest naprawdę dziwne, że w dzisiejszych czasach ludzie wciąż mają tak wiele problemów z porozumiewaniem się ze sobą.""",6
Rozumiem twoje stanowisko.,0
"Życie jest piękne! Cieszę się, że mogę cieszyć się każdym dniem!",1
"""Życie wydaje się takie bezsensowne, kiedy czujesz się samotny i nikt Cię nie rozumie.""",2
"""Nie chcę tu być. Chcę stąd wyjść!""",3
"""Czy to naprawdę wszystko, co potrafisz? Co za bezsensowne zmarnowanie czasu!""",4
"""Nie masz pojęcia, jak bardzo cię nienawidzę. Jesteś gorszy niż nic.""",5
"""Hmm, to jest dziwne.""",6
"Jestem zdania, że powinniśmy zachować ostrożność i wziąć pod uwagę wszystkie możliwe skutki naszych działań.",0
"""Cieszę się, że mam okazję wykorzystać swoje umiejętności i pasje do tworzenia pięknych rzeczy, które przynoszą radość innym.""",1
"""Czuję się tak jakbym wciąż był w miejscu, w którym nie mogę znaleźć wyjścia. Przez cały czas czuję się zagubiony i samotny, jakbym był na środku pustyni, bez nadziei na ocalenie.""",2
"""Nie chcę tam iść, bo boję się tego, co tam zastanę.""",3
"""Czy naprawdę muszę to znowu przeżywać? To jest tak frustrujące i męczące! Nie mam już siły, by walczyć z tymi samymi problemami. To jest po prostu nie do zniesienia!""",4
"""Nie mam zamiaru dłużej słuchać tego bezsensownego bełkotu. To jest po prostu marnowanie mojego czasu.""",5
"""Nie mogę uwierzyć, że to się stało! Jak można było to przewidzieć?""",6
"""Myślę, że to interesujące.""",0
"""Cieszę się, że mam tak wielu wspaniałych ludzi wokół siebie!""",1
"""Czasami czuję się tak samotny, jakbym był na samym dnie oceanu, bez nadziei na powrót na powierzchnię.""",2
"""Nie wiem, co się stanie, jeśli nie zrobimy tego teraz. Co jeśli nie jesteśmy w stanie poradzić sobie z tym problemem? Co jeśli nasze wysiłki zawiodą?""",3
"""Nie mam czasu na twoje głupie gierki. Idź precz i zostaw mnie w spokoju!""",4
"""Jego włosy wyglądały jak zgniłe jaja na twarzy.""",5
"""Co? Nie mogę uwierzyć!""",6
"Myślę, że najlepszym rozwiązaniem jest zachowanie otwartego umysłu i niezobowiązującego podejścia do wszystkich stron sytuacji.",0
"Hej, świeżo upieczony dzień! Czuję się jakbym miał skrzydła i wiedziałem, że mogę latać!",1
"""Czuję, że wszystko, co robię, jest na próżno. Nie mogę znaleźć radości w żadnym z moich działań ani w życiu. Wszystko wokół mnie wydaje się bez sensu i beznadziejne.""",2
"Jestem bardzo zaniepokojony tym, co się dzieje i obawiam się, że sytuacja może się jeszcze pogorszyć. Nie wiem, co przyniesie przyszłość, ale jestem przerażony tym, co może się wydarzyć. Nie mam pewności, co będzie następne, ale wiem, że muszę być gotowy na najgorsze.",3
"""Jesteś tak głupi, że nawet głupoty nie możesz zrozumieć! Nie mam już siły słuchać Twoich bzdur ani patrzeć na Twoje głupie zachowanie!""",4
"""Twoje życie jest bezwartościowe i nikt nie będzie cię szanował, dopóki nie zaczniesz szanować siebie.""",5
"""Nie mogę uwierzyć, że to się stało! Jak to możliwe?""",6
"""Myślę, że to dobry pomysł.""",0
"Śmiej się, żyj, raduj się każdym dniem - to jest moje motto!",1
"""Wszystko, co miałem, teraz już odeszło. Nie mam nic, poza tym poczuciem pustki.""",2
"Boimy się, że nie będziemy w stanie poradzić sobie z tymi wszystkimi problemami, które na nas czyhają. Nie mamy wystarczającej wiedzy ani umiejętności, aby sobie z nimi poradzić.",3
"""Czy to naprawdę aż tak trudne? Nie mam czasu na to wszystko!""",4
"""Nienawidzę tego miejsca. Chcę stąd wyjechać i nigdy tu nie wracać.""",5
"""Cóż za niespodzianka!""",6
"Mogę powiedzieć, że jestem zadowolony z tego, co osiągnąłem. Uważam, że mam dużo do zaoferowania i jestem gotowy do dalszego rozwoju.",0
"""Cieszę się, że mogę cieszyć się życiem i wszystkimi dobrymi rzeczami, jakie mam do zaoferowania.""",1
"""Czuję się tak samo zmęczony jakbym cały czas szedł w kółko i nigdy nie doszedł do celu.""",2
"Jestem bardzo zaniepokojony tym, co się dzieje. Nie wiem, co się stanie, jeśli sytuacja się nie zmieni. Boję się, że nasz świat będzie wciąż narażony na niebezpieczeństwa i że nie będziemy w stanie powstrzymać negatywnych skutków swoich działań. Obawiam się, że nasza przyszłość jest niepewna i nie możemy być pewni, jak to się wszystko skończy.",3
"""Nie mam już siły tolerować tego! To jest zwyczajnie niesprawiedliwe i nie mam zamiaru dłużej tego znosić!""",4
"""Życie jest zbyt krótkie, by tracić czas na głupoty. Lepiej skupić się na tym, co naprawdę ważne i cieszyć się każdym dniem, ponieważ nigdy nie wiadomo, co przyniesie jutro.""",5
"""Nie mogę uwierzyć, że to się stało! Co to za świat, w którym ludzie są skłonni do takich rzeczy?""",6
"""Rozumiem twoje stanowisko.""",0
"""Życie jest zbyt krótkie, by nie cieszyć się każdą chwilą!""",1
"""Wszystko, co robię, kończy się niepowodzeniem. Nie mogę już tego dłużej znosić.""",2
"""Czy to naprawdę się dzieje? Nie mogę uwierzyć, że jestem w takim niebezpieczeństwie!""",3
"""Nie mam czasu na twoje głupoty! Idź precz i zostaw mnie w spokoju!""",4
"""Nienawidzę ludzi, którzy myślą, że są lepsi od innych. Sądzę, że są gorsi i powinni być ukarani za swoje samolubstwo.""",5
"""Hm, to jest dziwne...""",6
Jestem obiektywny w swoich opiniach i staram się postępować zgodnie z zasadami.,0
"Życie jest za krótkie, aby nie cieszyć się każdym dniem i dobrze się bawić!",1
"""Nigdy nie będę miał szczęścia. Wszystko, co robię, kończy się niepowodzeniem.""",2
"""Nie wiem, co się dzieje, ale czuję, że wokół mnie jest coś, co mnie przeraża. Czuję się jakby ktoś mnie obserwował, a strach jest tak silny, że czuję jakbym miał zaraz stracić kontrolę.""",3
"""Nie mam już siły słuchać twoich kłamstw! Znikaj mi z oczu i nie wracaj, dopóki nie pokażesz mi szczerego przeprosin!""",4
"""Ludzie są tak głupi, że nie potrafią nawet myśleć samodzielnie, tylko naśladują innych, jak sztuczne roboty.""",5
"""Nie mogę uwierzyć, że to się wydarzyło! To jest po prostu niewiarygodne!""",6
"""Myślę, że to dobry pomysł.""",0
"""Życie jest za krótkie, aby nie cieszyć się każdą chwilą!""",1
"""Czuję się tak samotny i bezradny. Nie wiem, jak dalej żyć.""",2
"""Jestem przerażony, że moje życie może ulec zmianie w każdej chwili i nie mam kontroli nad tym, co się wydarzy.""",3
"""Nie mam czasu na twoje głupie gierki! Zrozum to i uciekaj, bo nie będzie dobrze!""",4
"""Ktoś, kto myśli, że jest lepszy od innych, jest po prostu głupi i samolubny.""",5
"""Hmm, to jest dziwne.""",6
"Jestem zdania, że powinniśmy skupić się na zgłębianiu wiedzy na temat tego tematu, aby lepiej zrozumieć sytuację.",0
"Cieszę się, że mam szansę dzielić swoje życie z tak wspaniałymi ludźmi i doświadczać wspaniałych rzeczy.",1
"""Czuję się jakbym był na dnie i nie widział żadnego światełka w tunelu. To jakby wszystko, co robię, nie miało sensu.""",2
"""Nie chcę tego robić, bo boję się, że coś pójdzie nie tak.""",3
"""To jest niedopuszczalne! Nie zamierzam dłużej tolerować tego bezsensownego zachowania! Jeśli nie zmienicie swojego postępowania, zapłacicie za to cenę!""",4
"""Nigdy nie spotkałem takiego bezczelnego i bezmyślnego człowieka jak ty! Nie masz pojęcia o tym, co mówisz, ani o tym, jakie konsekwencje może to mieć!""",5
"""Czasami czuję się jakbym żył w innym świecie, gdzie wszystko jest możliwe, a nic nie jest niemożliwe.""",6
"""Myślę, że to zależy od sytuacji.""",0
"Życie jest pełne niespodzianek i cieszę się, że mogę je cieszyć każdego dnia!",1
"""Czuję się jakbym tonął w oceanie bez dna - bez nadziei, bez celu, bez światełka w tunelu.""",2
"""Coś jest tu! Nie wiem, co to jest, ale czuję, że to coś strasznego! Muszę uciekać!""",3
"""Nie mam czasu na tę głupotę! To jest po prostu strata czasu!""",4
"""Twoje życie jest bezwartościowe i nikt nie będzie cię szanował, dopóki nie zaczniesz szanować siebie.""",5
"""To jest naprawdę niesamowite!""",6
Jestem otwarty na nowe pomysły i chętnie je rozważę.,0
"Hej, dziś jest świetny dzień! Czuję się jakbym miał skrzydła i mógł latać!",1
"""Czuję się tak samotny i bezradny. Nie wiem, jak sobie poradzić z tym ciężarem, który noszę. Nie widzę żadnego wyjścia z tej sytuacji i czuję, że wszystko to jest bezsensowne.""",2
"""Nie chcę tam iść. To wygląda na zbyt niebezpieczne miejsce.""",3
"""To jest niedopuszczalne! Nie mogę znieść, że ktoś mógłby mnie oszukać w taki sposób! Jestem wściekły i nie mam zamiaru tego znosić!""",4
"""Nie mam zamiaru słuchać tego, co mówisz. Nie mam zamiaru tracić czasu na dyskusje o niczym. Nie mam ochoty słyszeć tego, co masz do powiedzenia.""",5
"""Nie mogę uwierzyć, że to się właśnie stało! Jak to możliwe?""",6
"Ok, rozumiem.",0
"""Świat jest pełen wspaniałych rzeczy do odkrycia i cieszę się, że mogę je wszystkie poznawać!""",1
"""Życie wydaje się takie bezcelowe, jakby nic nie miało sensu.""",2
"""Co to było? Nie chcę tu zostać!""",3
"""Nie mam zamiaru tego znosić! To naprawdę jest zbyt wiele!""",4
"""Twoje życie jest bezwartościowe i bez znaczenia, więc nie ma sensu się trudzić.""",5
"""Hm, to jest dziwne.""",6
"Jestem zdania, że trzeba zachować spokój i rozważnie podchodzić do wszystkich sytuacji.",0
"""Cieszę się, że mogę dzisiaj cieszyć się z tego, co mam i z tego, co dzieje się wokół mnie!""",1
"""Czuję się tak, jakby wszystko, co robię, było bezcelowe. Nic nie ma sensu, wszystko jest bez znaczenia.""",2
"Jestem bardzo zaniepokojony tym, co się dzieje. Nie wiem, jak to wszystko się skończy i co z tego wyniknie. Obawiam się, że może to mieć długofalowe i nieprzyjemne skutki dla nas wszystkich. Boję się, że może to prowadzić do chaosu, który będzie trudny do opanowania.",3
"""Nie mam czasu na to wszystko! Nie wiem, po co mam się z tym wszystkim męczyć? Przecież to jest bezsensowne!""",4
"""Życie jest okrutne i pełne cierpienia, a ludzie są zazwyczaj złośliwi i bezlitosni.""",5
"""Nie mogę uwierzyć, że to się właśnie stało! Jak to możliwe, że wszystko poszło tak szybko i tak daleko?""",6
"""To jest takie jak jest.""",0
"""Życie jest wspaniałe! Cieszę się, że mogę cieszyć się każdym dniem!""",1
"""Nigdy nie uda mi się osiągnąć tego, co chcę, i nie mam pojęcia, co mam zrobić dalej.""",2
"Boimy się, że zmieniające się warunki na rynku mogą sprawić, że nasza firma nie będzie w stanie wytrzymać presji i straci na wartości.",3
"""Nie mam czasu na twoje głupie gierki! Od razu przestań!""",4
"""Życie jest bezsensowne i ja jestem zmęczony zmaganiem się z nim.""",5
"""To niesamowite! Nigdy bym się tego nie spodziewał!""",6
"""Zdaję sobie sprawę z tego, że sytuacja jest trudna, ale staram się trzymać optymizmu i wierzyć, że wszystko będzie dobrze.""",0
"Hej! Cieszę się, że jesteśmy razem, bo to zawsze daje mi powód do uśmiechu!",1
"""Nigdy nie zrozumiem, dlaczego muszę ciągle walczyć z własnymi problemami, zamiast móc po prostu cieszyć się życiem.""",2
"""Nie chcę tu zostać, bo boję się, co może się stać.""",3
"""Czy to wszystko, co potrafisz? Jesteś zwykłym tchórzem, który nie ma odwagi, by stawić czoła problemom! Jesteś bezużyteczny i pozbawiony odwagi! Nie mam słów, aby opisać jak bardzo mnie to wkurza!""",4
"""Nienawidzę ludzi, którzy nie szanują innych i traktują ich jak śmieci. Nie zasługują na nic dobrego, poza zasłużoną karą.""",5
"""Nie mam pojęcia, co się dzieje.""",6
"""Myślę, że to interesujące.""",0
"""Cieszę się, że mogę cieszyć się życiem i robić to, co kocham!""",1
"""Czuję się jakbym tonął we mgle, jakbym nie miał już w sobie nadziei.""",2
"""O Boże, coś tam jest! Nie wiem, co to jest, ale wygląda na to, że zbliża się do mnie!""",3
"""Nie mam czasu na to! Nie mam ochoty słuchać tego całego bzdurnego gadania!""",4
"""Nie zamierzam poświęcać swojego czasu na to, co jest bezsensowne i bezwartościowe.""",5
"""Coś tu jest nie tak! To jest niemożliwe!""",6
"""Nie mam zdania na ten temat.""",0
"Jestem tak szczęśliwy, że mogę cieszyć się życiem w każdym dniu! Świat jest tak piękny i pełen radości, a ja cieszę się, że mogę cieszyć się każdym momentem!",1
"""Czuję się tak samotny i bezradny. Nie wiem, co mam zrobić, żeby zmienić swoje życie. Czasami myślę, że nic nie ma sensu.""",2
"""Nie wiem, co się stanie, jeśli to zrobimy. Czy nas to zniszczy? Czy stracimy wszystko, co mamy? Czy to będzie koniec naszej przygody?""",3
"""Nie mam już siły z tobą walczyć. Za każdym razem jesteś taki sam - zarozumiały, arogancki i bezczelny. Nie mam ochoty słuchać twoich wymówek ani słyszeć twoich bezsensownych argumentów. To już koniec! Nie mam zamiaru dłużej z tobą dyskutować!""",4
"""Twoje słowa są bezwartościowe i nie mają żadnego sensu. Nie ma w nich nic, co byłoby wartościowe lub godne uwagi.""",5
"""Nie mogę uwierzyć, jak szybko zmienił się świat!""",6
"""To jest po prostu takie, jak to jest.""",0
"""Śmiech to zdrowie, więc bawmy się dobrze!""",1
"""Wszystko jest bez sensu. Nic nie ma znaczenia"".",2
"""Nie chcę tu być. Chcę wyjść stąd jak najszybciej!""",3
"""Jak możesz mi wyobrażać, że mam to zaakceptować? Przestań marnować mój czas i wyjdź stąd!""",4
"""Śmierdzi jakby ktoś wypuścił cuchnącego gazu do mojego pokoju - to jakby ktoś wypluł wszystkie swoje jedzenie na podłogę.""",5
"""Cóż za zaskakujące odkrycie!""",6
"""Myślę, że trzeba zachować otwarty umysł i zastanowić się nad sytuacją z różnych perspektyw, aby wyciągnąć wnioski.""",0
Hej! Mam dzisiaj bardzo dobry humor i jestem gotowy do zabawy!,1
